week,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction
2011-10-10/2011-10-16,26.103571428571428,70.97619047619047,19.842857142857145,20.8,20.8,0,1011.3232142857142,946.5922619047618,36.041666666666664,3.107142857142857,21.785714285714285,67.24404761904762,1.1081547619047618,5.249404761904762,31
2011-10-17/2011-10-23,24.961904761904766,62.05357142857143,16.217261904761905,6.5,6.5,0,1010.9535714285714,946.0065476190476,8.321428571428571,0.6130952380952381,8.375,9.095238095238093,1.330892857142857,6.15297619047619,10
2011-10-24/2011-10-30,24.51904761904762,49.67857142857143,12.642261904761906,0.0,0.0,0,1012.0964285714284,946.9821428571429,10.67261904761905,0.7738095238095238,3.738095238095238,25.64880952380952,1.6893452380952383,10.230952380952383,70
2011-10-31/2011-11-06,24.292261904761904,51.99404761904761,13.24702380952381,0.0,0.0,0,1011.9845238095238,946.8321428571428,9.976190476190476,0.0,4.946428571428571,23.339285714285715,1.5992261904761906,8.04404761904762,87
2011-11-07/2011-11-13,24.315476190476193,50.75,12.51547619047619,0.0,0.0,0,1013.2619047619047,948.025,3.6785714285714284,0.0,1.9940476190476188,8.220238095238097,1.6904761904761905,7.027380952380952,77
2011-11-14/2011-11-20,23.098809523809525,46.089285714285715,9.97797619047619,0.0,0.0,0,1014.6178571428571,949.0410714285715,2.9523809523809526,0.0,4.898809523809524,0.0,1.691904761904762,9.220833333333333,77
2011-11-21/2011-11-27,22.90297619047619,51.267857142857146,11.65952380952381,0.0,0.0,0,1013.4666666666666,947.9196428571429,14.732142857142858,0.6785714285714286,7.357142857142857,32.416666666666664,1.4901190476190478,11.74345238095238,90
2011-11-28/2011-12-04,24.322619047619046,56.91666666666667,14.575000000000001,0.1,0.1,0,1011.1035714285715,946.0089285714286,12.749999999999998,1.4464285714285714,7.720238095238095,22.589285714285715,1.4515476190476189,7.951190476190476,90
2011-12-05/2011-12-11,22.516071428571426,53.20238095238095,11.429761904761904,0.0,0.0,0,1012.9333333333333,947.3357142857143,0.44642857142857145,0.0,0.7202380952380952,0.06547619047619048,1.4854166666666668,7.044047619047619,6
2011-12-12/2011-12-18,21.080357142857142,53.45833333333333,10.358928571428573,0.0,0.0,0,1014.8184523809524,948.792261904762,9.886904761904761,0.029761904761904757,0.0,32.93452380952381,1.3396428571428571,7.580952380952381,90
2011-12-19/2011-12-25,20.18392857142857,52.04166666666667,8.878571428571428,0.0,0.0,0,1013.7660714285714,947.6059523809524,12.07738095238095,0.0,0.005952380952380943,40.22619047619048,1.3392857142857142,7.20952380952381,90
2011-12-26/2012-01-01,20.372023809523807,53.577380952380956,9.474404761904761,0.0,0.0,0,1013.6196428571428,947.514880952381,3.5714285714285716,0.4047619047619047,1.613095238095238,7.3809523809523805,1.3013095238095238,7.189880952380952,4
2012-01-02/2012-01-08,20.89166666666667,54.273809523809526,9.91904761904762,0.0,0.0,0,1014.6916666666667,948.6333333333333,2.9226190476190474,0.0,0.0,9.738095238095239,1.3220238095238095,6.261904761904761,7
2012-01-09/2012-01-15,18.38690476190476,44.595238095238095,5.09702380952381,0.0,0.0,0,1015.9482142857142,949.2636904761904,0.4583333333333333,0.0,0.0,1.5416666666666665,1.3126190476190476,9.01845238095238,90
2012-01-16/2012-01-22,18.257142857142856,57.26190476190476,8.495238095238095,0.0,0.0,0,1012.375,945.8898809523808,1.0178571428571428,1.130952380952381,0.0,0.0,1.0711309523809525,7.643452380952381,80
2012-01-23/2012-01-29,19.811904761904763,50.029761904761905,8.033928571428572,0.0,0.0,0,1013.477380952381,947.2624999999999,5.714285714285714,1.1845238095238095,3.5595238095238093,8.327380952380953,1.3160119047619048,7.321428571428571,5
2012-01-30/2012-02-05,21.90595238095238,55.392857142857146,11.661309523809523,0.0,0.0,0,1015.1273809523809,949.2571428571428,2.857142857142857,0.32142857142857145,4.214285714285714,0.03571428571428571,1.3410119047619047,8.226785714285715,23
2012-02-06/2012-02-12,19.96904761904762,38.33333333333333,4.094047619047619,0.0,0.0,0,1013.2654761904762,947.0898809523809,4.535714285714286,0.0,0.029761904761904757,15.053571428571429,1.5747619047619048,8.749404761904762,90
2012-02-13/2012-02-19,22.207738095238092,42.767857142857146,7.577976190476191,0.0,0.0,0,1012.904761904762,947.2410714285714,0.029761904761904757,0.0,0.04166666666666667,0.0,1.7470238095238098,7.779761904761905,90
2012-02-20/2012-02-26,25.42083333333333,32.68452380952381,6.235714285714286,0.0,0.0,0,1010.8494047619048,945.9928571428571,0.5714285714285714,0.0,0.0,1.875,2.441904761904762,6.8428571428571425,6
2012-02-27/2012-03-04,23.06011904761905,42.56547619047619,6.878571428571428,0.0,0.0,0,1009.4452380952381,944.1821428571428,0.9583333333333333,0.5773809523809524,0.0,1.4642857142857142,1.9433928571428571,7.289880952380953,36
2012-03-05/2012-03-11,22.471428571428568,38.25,5.070833333333334,0.0,0.0,0,1009.7041666666667,944.2994047619048,2.9404761904761902,0.0,0.03571428571428571,9.726190476190478,1.976547619047619,8.825000000000001,24
2012-03-12/2012-03-18,25.66488095238095,29.196428571428573,4.707738095238095,0.0,0.0,0,1013.0654761904763,948.120238095238,0.2738095238095238,0.0,0.3154761904761904,0.30357142857142855,2.610238095238095,7.841666666666667,3
2012-03-19/2012-03-25,27.953571428571426,23.041666666666664,3.057142857142857,0.0,0.0,0,1011.7910714285715,947.3988095238095,0.0238095238095238,0.0,0.0,0.07738095238095237,3.1931547619047618,7.647619047619047,3
2012-03-26/2012-04-01,29.19345238095238,31.601190476190474,7.917857142857143,0.0,0.0,0,1011.8999999999999,947.7553571428572,5.273809523809524,0.0,2.458333333333333,12.648809523809522,3.1157738095238092,8.136904761904763,3
2012-04-02/2012-04-08,28.604166666666664,46.41666666666667,12.986904761904762,0.0,0.0,0,1011.0059523809524,946.8011904761905,5.392857142857143,0.8035714285714286,3.6726190476190474,8.232142857142858,2.5629761904761907,8.983333333333333,65
2012-04-09/2012-04-15,28.537499999999998,45.83333333333333,13.179761904761904,0.2,0.2,0,1009.5625,945.4345238095237,15.803571428571429,0.06547619047619048,3.547619047619048,45.327380952380956,2.51625,9.232738095238094,263
2012-04-16/2012-04-22,29.32559523809524,39.410714285714285,12.938690476190477,2.3,2.3,0,1008.9672619047618,945.0416666666667,20.446428571428573,0.0,10.517857142857142,47.0595238095238,2.7105357142857143,8.60297619047619,28
2012-04-23/2012-04-29,28.29940476190476,42.45833333333333,12.122619047619049,0.0,0.0,0,1008.1601190476191,944.072619047619,2.1845238095238093,0.5595238095238095,0.07738095238095236,5.398809523809525,2.5656547619047623,9.439285714285713,267
2012-04-30/2012-05-06,27.248809523809523,57.1845238095238,15.970833333333331,0.0,0.0,0,1008.4672619047618,944.1464285714285,8.125,7.25,2.2797619047619047,0.6369047619047619,1.9272023809523808,13.405952380952382,242
2012-05-07/2012-05-13,27.64761904761904,60.95238095238095,17.98095238095238,5.0,5.0,0,1009.5327380952382,945.2303571428571,12.172619047619047,7.720238095238095,7.113095238095238,3.0535714285714284,1.7476190476190478,10.177380952380952,268
2012-05-14/2012-05-20,28.36785714285714,54.9345238095238,16.092261904761905,0.0,0.0,0,1008.9041666666666,944.7827380952382,4.458333333333334,3.988095238095238,1.3869047619047616,0.08333333333333329,2.1736904761904765,11.002380952380951,247
2012-05-21/2012-05-27,27.79642857142857,60.863095238095234,17.935119047619047,0.2,0.2,0,1008.1464285714285,943.9589285714285,13.601190476190476,12.79761904761905,1.6071428571428572,3.732142857142857,1.790297619047619,15.095238095238097,252
2012-05-28/2012-06-03,27.05892857142857,64.56547619047619,18.732142857142858,0.0,0.0,0,1006.8261904761904,942.5761904761904,21.773809523809522,22.01190476190476,0.3988095238095238,5.773809523809525,1.5060714285714287,17.383333333333333,242
2012-06-04/2012-06-10,26.37261904761905,71.0952380952381,20.094642857142855,5.2,5.2,0,1005.8529761904762,941.5309523809525,50.86309523809524,33.82738095238095,28.202380952380953,11.803571428571429,1.1313095238095239,14.010714285714284,246
2012-06-11/2012-06-17,26.107142857142854,78.23214285714286,21.567857142857143,31.7,31.7,0,1004.5601190476191,940.2654761904762,65.23809523809523,43.14880952380952,27.13690476190476,47.79761904761905,0.8554166666666666,12.822619047619046,208
2012-06-18/2012-06-24,24.738095238095237,82.625,21.35297619047619,20.900000000000002,20.900000000000002,0,1005.3785714285714,940.7505952380952,80.38095238095238,61.34523809523809,16.744047619047617,64.79761904761905,0.5989285714285714,21.257738095238096,237
2012-06-25/2012-07-01,24.704761904761902,83.10119047619048,21.39404761904762,16.1,16.1,0,1005.614880952381,940.9660714285716,81.60714285714286,68.72023809523809,25.470238095238095,39.970238095238095,0.5908928571428571,15.261309523809524,238
2012-07-02/2012-07-08,23.54940476190476,90.10714285714286,21.72142857142857,47.4,47.4,0,1002.280357142857,937.6071428571429,96.85119047619047,78.04166666666666,51.69642857142857,92.42857142857143,0.3201190476190476,15.804761904761904,234
2012-07-09/2012-07-15,23.847619047619048,87.45238095238095,21.536309523809525,27.5,27.5,0,1005.3470238095239,940.5351190476191,90.47619047619048,69.14285714285714,31.178571428571427,70.96428571428571,0.39964285714285713,16.035714285714285,224
2012-07-16/2012-07-22,23.695238095238096,88.76785714285714,21.63095238095238,36.3,36.3,0,1005.8946428571428,941.0154761904762,95.58928571428571,76.47023809523809,35.654761904761905,86.92261904761905,0.3557738095238095,18.66190476190476,245
2012-07-23/2012-07-29,22.79940476190476,93.22619047619048,21.613690476190474,64.1,64.1,0,1004.522619047619,939.5446428571429,99.20238095238095,82.625,77.79166666666667,95.65476190476191,0.19714285714285712,20.701785714285712,250
2012-07-30/2012-08-05,22.559523809523807,93.60119047619047,21.44107142857143,75.9,75.9,0,1005.7839285714286,940.6779761904762,98.57738095238096,87.59523809523809,66.16666666666667,79.51785714285714,0.18499999999999991,22.791666666666664,253
2012-08-06/2012-08-12,22.685714285714287,92.54166666666667,21.37738095238095,32.2,32.2,0,1005.3732142857143,940.3172619047618,98.79761904761905,83.91666666666666,51.910714285714285,91.07738095238095,0.21422619047619043,19.96904761904762,259
2012-08-13/2012-08-19,23.04047619047619,87.82142857142857,20.80297619047619,24.5,24.5,0,1006.9297619047619,941.8476190476191,90.14285714285714,71.2797619047619,32.238095238095234,69.61309523809523,0.36940476190476185,17.60297619047619,246
2012-08-20/2012-08-26,23.27857142857143,87.8452380952381,21.030357142857138,18.599999999999998,18.599999999999998,0,1007.9101190476191,942.8101190476191,90.05357142857143,69.92857142857143,32.61904761904761,84.30357142857143,0.3798214285714286,14.902380952380952,223
2012-08-27/2012-09-02,23.55654761904762,90.86904761904762,21.895833333333332,42.1,42.1,0,1004.9095238095239,940.0642857142857,94.0297619047619,77.91666666666666,40.541666666666664,72.86309523809523,0.2910119047619047,10.727380952380953,215
2012-09-03/2012-09-09,23.026190476190475,92.35119047619047,21.666071428571428,81.0,81.0,0,1005.2124999999999,940.2392857142856,94.98809523809523,85.48214285714286,50.05357142857143,77.8452380952381,0.2307738095238095,17.257142857142856,210
2012-09-10/2012-09-16,22.88452380952381,89.23214285714286,20.929166666666667,69.6,69.6,0,1007.5898809523809,942.4279761904762,89.83928571428571,70.35119047619048,34.351190476190474,74.08928571428571,0.3226190476190475,17.571428571428573,240
2012-09-17/2012-09-23,23.029166666666665,86.79166666666666,20.556547619047617,22.0,22.0,0,1010.0589285714286,944.7726190476191,77.17857142857143,59.75595238095237,23.946428571428573,44.666666666666664,0.41035714285714286,9.19107142857143,254
2012-09-24/2012-09-30,23.875595238095237,79.49404761904762,19.72083333333333,9.2,9.2,0,1011.7047619047618,946.485119047619,38.17857142857143,25.511904761904763,18.869047619047617,13.053571428571429,0.7068452380952381,7.230357142857143,40
2012-10-01/2012-10-07,24.341666666666665,86.88095238095238,21.786309523809525,82.2,82.2,0,1010.0238095238095,945.0119047619047,67.89880952380953,35.285714285714285,31.767857142857142,80.38095238095238,0.4691666666666667,5.182738095238095,27
2012-10-08/2012-10-14,25.113690476190477,65.5,17.58809523809524,0.2,0.2,0,1011.6244047619048,946.6684523809524,13.17261904761905,2.2321428571428568,15.184523809523808,6.857142857142857,1.2132142857142856,5.635714285714286,90
2012-10-15/2012-10-21,24.59345238095238,54.57738095238095,14.1625,0.1,0.1,0,1014.4113095238096,949.1654761904762,23.166666666666664,0.03571428571428571,27.208333333333332,22.571428571428573,1.5442261904761903,8.422619047619047,90
2012-10-22/2012-10-28,24.925,63.041666666666664,16.96309523809524,1.2000000000000002,1.2000000000000002,0,1012.6029761904763,947.547619047619,21.13095238095238,2.136904761904762,20.351190476190474,23.339285714285715,1.267797619047619,7.927380952380952,21
2012-10-29/2012-11-04,23.95059523809524,50.07738095238095,12.036904761904761,0.0,0.0,0,1010.710119047619,945.5690476190476,15.82738095238095,2.3511904761904767,1.4642857142857142,42.613095238095234,1.6063095238095237,10.153571428571428,44
2012-11-05/2012-11-11,23.400000000000002,52.267857142857146,12.129166666666666,0.0,0.0,0,1012.0988095238096,946.7386904761904,2.017857142857143,0.08333333333333333,2.6190476190476195,1.2321428571428572,1.5557738095238096,7.280952380952381,90
2012-11-12/2012-11-18,22.75,45.49999999999999,9.441666666666666,0.0,0.0,0,1013.979761904762,948.3684523809525,13.339285714285714,0.5595238095238095,16.517857142857142,9.767857142857142,1.6383928571428572,8.755357142857143,87
2012-11-19/2012-11-25,21.85833333333333,48.02380952380952,9.307142857142859,0.0,0.0,0,1013.5059523809524,947.7267857142857,4.910714285714286,0.32738095238095244,0.8035714285714286,13.738095238095239,1.534047619047619,8.593452380952382,90
2012-11-26/2012-12-02,22.809523809523807,51.82142857142857,11.117261904761904,0.0,0.0,0,1013.1446428571428,947.592261904762,6.113095238095239,0.5595238095238095,6.803571428571428,5.053571428571428,1.5244642857142858,6.350595238095238,30
2012-12-03/2012-12-09,24.21607142857143,55.88690476190476,14.180357142857144,3.4,3.4,0,1013.3476190476191,948.0863095238095,17.452380952380953,1.7916666666666665,8.333333333333334,36.154761904761905,1.4580357142857143,8.122619047619049,34
2012-12-10/2012-12-16,21.454761904761906,57.99404761904761,11.524404761904762,0.0,0.0,0,1014.275,948.3666666666667,9.880952380952381,3.529761904761905,0.3154761904761905,21.708333333333332,1.2761904761904759,5.802380952380952,180
2012-12-17/2012-12-23,21.738095238095237,53.285714285714285,10.992857142857144,0.0,0.0,0,1014.4327380952382,948.5732142857142,11.291666666666666,0.24999999999999997,1.3035714285714286,34.27380952380952,1.3687500000000001,9.442857142857141,69
2012-12-24/2012-12-30,20.488690476190477,49.36904761904761,8.530952380952382,0.0,0.0,0,1012.0636904761905,946.0857142857143,7.482142857142857,0.19642857142857142,4.172619047619048,16.095238095238095,1.3771428571428572,8.279166666666667,9
2012-12-31/2013-01-06,20.47678571428571,57.40476190476191,10.624404761904762,0.0,0.0,0,1012.7910714285715,946.760119047619,2.136904761904762,0.7916666666666667,0.6845238095238094,3.3630952380952377,1.1995238095238094,6.579166666666667,90
2013-01-07/2013-01-13,20.473809523809525,48.16071428571428,8.048809523809524,0.0,0.0,0,1015.0839285714285,948.9059523809523,0.880952380952381,0.0,0.0,2.892857142857143,1.4273809523809524,8.332738095238096,88
2013-01-14/2013-01-20,20.748809523809523,51.79761904761904,9.150595238095239,0.0,0.0,0,1015.3535714285715,949.2142857142857,6.601190476190476,1.6428571428571428,0.0,17.035714285714285,1.3977380952380953,7.972023809523811,81
2013-01-21/2013-01-27,20.954761904761906,56.79166666666667,10.69702380952381,0.0,0.0,0,1015.7761904761907,949.6601190476191,3.017857142857143,0.0,0.5654761904761905,8.94047619047619,1.2771428571428571,8.513690476190478,79
2013-01-28/2013-02-03,23.17142857142857,54.61904761904761,12.586309523809524,0.0,0.0,0,1014.4446428571429,948.889880952381,16.684523809523807,0.3333333333333333,16.297619047619044,21.946428571428573,1.4751190476190477,6.885119047619048,82
2013-02-04/2013-02-10,22.277380952380952,56.976190476190474,12.477380952380953,0.1,0.1,0,1014.032738095238,948.3166666666667,7.845238095238096,4.196428571428571,6.636904761904762,0.32142857142857145,1.3236309523809524,8.73154761904762,82
2013-02-11/2013-02-17,23.122619047619047,52.44642857142857,11.949404761904761,1.5999999999999999,1.5999999999999999,0,1011.672619047619,946.2857142857143,12.559523809523808,0.24404761904761904,20.035714285714285,1.130952380952381,1.4974404761904763,8.111904761904762,82
2013-02-18/2013-02-24,22.82857142857143,41.654761904761905,7.5874999999999995,0.0,0.0,0,1013.9571428571429,948.354761904762,0.005952380952380943,0.0,0.0119047619047619,0.0,1.8611309523809523,8.03095238095238,90
2013-02-25/2013-03-03,24.458333333333332,34.166666666666664,6.314285714285715,0.0,0.0,0,1014.7767857142857,949.4708333333334,2.6369047619047623,0.0,0.0119047619047619,8.744047619047619,2.2348214285714287,8.667261904761904,40
2013-03-04/2013-03-10,26.369047619047617,25.440476190476186,3.844047619047619,0.0,0.0,0,1013.2458333333333,948.4345238095237,0.6011904761904762,0.0,0.0595238095238095,1.8154761904761905,2.779642857142857,8.419642857142858,77
2013-03-11/2013-03-17,25.89702380952381,41.845238095238095,9.989285714285714,0.0,0.0,0,1012.6625,947.7958333333333,9.053571428571429,0.017857142857142856,4.398809523809524,21.297619047619044,2.2296428571428573,7.185714285714285,4
2013-03-18/2013-03-24,26.19107142857143,40.410714285714285,9.622619047619049,0.0,0.0,0,1010.7535714285715,946.0666666666667,9.654761904761903,0.09523809523809523,1.6904761904761905,28.541666666666668,2.3072023809523805,7.389285714285713,18
2013-03-25/2013-03-31,26.64345238095238,40.94642857142857,10.736904761904762,0.3,0.3,0,1010.3797619047618,945.8095238095237,11.666666666666668,0.0,7.708333333333334,23.422619047619047,2.319166666666667,8.110119047619047,5
2013-04-01/2013-04-07,26.469642857142855,44.59523809523809,10.880357142857141,0.0,0.0,0,1010.0797619047619,945.489880952381,0.6964285714285714,0.2797619047619047,0.0,1.505952380952381,2.2886309523809523,8.349404761904761,270
2013-04-08/2013-04-14,28.735119047619047,39.80357142857143,11.442857142857141,0.0,0.0,0,1009.7261904761906,945.625,1.005952380952381,0.0,0.9166666666666666,1.5119047619047616,2.7475,7.6136904761904765,267
2013-04-15/2013-04-21,25.853571428571428,60.58333333333333,15.686904761904762,1.1,1.1,0,1008.8154761904761,944.1845238095237,15.738095238095237,13.220238095238093,4.738095238095238,3.25,1.6344642857142857,11.33095238095238,260
2013-04-22/2013-04-28,29.758333333333333,41.76190476190476,13.326190476190476,0.0,0.0,0,1010.3380952380952,946.4142857142857,3.9464285714285716,0.7023809523809523,4.119047619047619,2.7559523809523805,2.776011904761905,8.48511904761905,15
2013-04-29/2013-05-05,30.025595238095235,44.607142857142854,14.747023809523808,0.0,0.0,0,1007.1083333333333,943.4410714285714,3.3035714285714284,1.6785714285714286,1.738095238095238,2.4642857142857144,2.721547619047619,11.007142857142856,248
2013-05-06/2013-05-12,28.413690476190474,56.9345238095238,17.154166666666665,0.0,0.0,0,1008.0964285714286,944.039880952381,4.583333333333334,4.571428571428571,0.23809523809523808,1.1071428571428572,2.0316666666666667,11.45595238095238,254
2013-05-13/2013-05-19,27.951190476190476,61.50595238095237,18.72797619047619,2.2,2.2,0,1007.5095238095238,943.3964285714285,16.214285714285715,5.892857142857143,16.488095238095237,3.2797619047619047,1.7067261904761906,12.141666666666666,255
2013-05-20/2013-05-26,28.51904761904762,60.76190476190476,18.875595238095237,0.2,0.2,0,1008.4345238095237,944.3779761904763,14.613095238095239,12.226190476190476,3.3035714285714284,5.416666666666667,1.8167857142857142,15.11547619047619,254
2013-05-27/2013-06-02,27.593452380952378,67.47023809523809,20.189285714285713,2.4,2.4,0,1006.7946428571429,942.6636904761906,36.69047619047619,23.523809523809526,11.928571428571429,28.809523809523814,1.3930952380952382,14.520238095238096,240
2013-06-03/2013-06-09,25.64345238095238,82.875,22.18095238095238,72.9,72.9,0,1005.2339285714286,940.8035714285714,77.38690476190477,48.31547619047619,39.25,71.76190476190477,0.6605952380952381,10.19404761904762,224
2013-06-10/2013-06-16,23.45,90.375,21.686309523809523,81.5,81.5,0,1001.3785714285714,936.7428571428571,93.27380952380952,66.13095238095238,66.11309523809523,82.93452380952381,0.30220238095238094,14.98511904761905,225
2013-06-17/2013-06-23,23.4375,91.16071428571429,21.844642857142855,51.5,51.5,0,1004.6178571428572,939.7738095238094,95.14285714285714,80.02380952380953,45.77380952380952,74.35119047619047,0.27303571428571427,15.01547619047619,240
2013-06-24/2013-06-30,22.701785714285712,92.93452380952382,21.460714285714285,62.5,62.5,0,1006.1065476190477,941.0053571428572,99.16666666666667,82.35119047619047,65.33333333333334,95.42261904761905,0.205,18.80654761904762,229
2013-07-01/2013-07-07,22.909523809523808,92.45833333333333,21.577380952380953,45.9,45.9,0,1004.6476190476191,939.6857142857143,98.27380952380952,82.70833333333333,62.214285714285715,89.01785714285714,0.2232738095238095,17.52857142857143,234
2013-07-08/2013-07-14,22.401190476190475,93.0952380952381,21.185714285714287,100.6,100.6,0,1004.604761904762,939.5375000000001,98.35714285714286,78.63095238095238,67.70833333333333,90.76785714285714,0.19970238095238096,17.64404761904762,249
2013-07-15/2013-07-21,22.042261904761904,96.39285714285714,21.44107142857143,105.0,105.0,0,1004.3357142857142,939.2107142857143,99.77380952380953,87.93452380952381,85.66071428571429,89.22023809523809,0.09708333333333327,17.96309523809524,261
2013-07-22/2013-07-28,22.235714285714288,94.73214285714286,21.33392857142857,161.7,161.7,0,1003.0922619047618,938.0892857142857,99.18452380952382,85.08333333333334,67.61904761904762,95.375,0.1460119047619047,21.179761904761904,242
2013-07-29/2013-08-04,21.875595238095237,93.42857142857143,20.722619047619048,138.8,138.8,0,1004.4327380952382,939.2672619047619,94.93452380952381,83.23214285714286,65.78571428571429,67.80952380952381,0.1847023809523809,20.616666666666667,234
2013-08-05/2013-08-11,22.260714285714283,92.1190476190476,20.874404761904763,46.7,46.7,0,1007.9375,942.6232142857143,96.06547619047619,75.07142857142857,55.93452380952381,84.36904761904762,0.2250595238095238,16.214285714285715,240
2013-08-12/2013-08-18,22.645238095238092,91.83928571428571,21.198809523809523,32.9,32.9,0,1006.3916666666667,941.2619047619047,94.57142857142857,81.14285714285714,41.44642857142857,77.77380952380953,0.2396428571428571,16.15595238095238,245
2013-08-19/2013-08-25,22.14761904761905,90.63690476190477,20.47202380952381,35.7,35.7,0,1006.8589285714286,941.5928571428573,94.82142857142858,65.21428571428571,54.38095238095237,80.81547619047619,0.26779761904761906,17.654761904761905,258
2013-08-26/2013-09-01,23.016666666666662,87.01190476190477,20.616071428571427,8.100000000000001,8.100000000000001,0,1009.5833333333333,944.3238095238095,82.89880952380953,68.88095238095238,18.708333333333332,49.226190476190474,0.39785714285714285,13.414880952380953,243
2013-09-02/2013-09-08,22.854761904761904,86.20238095238095,20.25952380952381,11.6,11.6,0,1010.6809523809524,945.3125,74.83333333333334,59.75,16.583333333333332,45.773809523809526,0.4275595238095238,10.369642857142859,240
2013-09-09/2013-09-15,24.11190476190476,88.85714285714286,22.023809523809522,99.80000000000001,99.80000000000001,0,1008.4916666666667,943.5351190476191,71.51785714285714,37.666666666666664,35.83333333333333,76.36309523809526,0.3794047619047619,6.120238095238095,21
2013-09-16/2013-09-22,23.741071428571427,90.99404761904762,22.092857142857145,109.3,109.3,0,1004.9839285714287,940.1738095238096,87.45238095238096,64.09523809523809,42.44642857142857,77.83928571428571,0.29488095238095235,13.467857142857143,243
2013-09-23/2013-09-29,22.367261904761904,90.32738095238095,20.637499999999996,72.6,72.6,0,1008.1732142857143,942.8660714285714,84.91666666666666,67.52976190476191,33.44642857142857,60.45238095238095,0.28119047619047616,16.504761904761903,203
2013-09-30/2013-10-06,23.610714285714284,87.57142857142857,21.276190476190475,13.600000000000001,13.600000000000001,0,1008.0273809523809,942.9934523809524,78.38095238095238,60.6904761904762,18.922619047619047,52.57142857142857,0.40375,9.101785714285715,215
2013-10-07/2013-10-13,22.91488095238095,88.89285714285714,20.853571428571428,33.3,33.3,0,1010.7738095238095,945.4154761904762,76.02380952380952,57.76190476190476,26.291666666666664,37.095238095238095,0.34732142857142856,8.366666666666667,221
2013-10-14/2013-10-20,24.5125,74.30357142857143,19.222023809523808,3.1,3.1,0,1011.8249999999999,946.735119047619,25.994047619047617,12.940476190476192,19.01190476190476,9.779761904761903,0.8829761904761905,6.894047619047619,74
2013-10-21/2013-10-27,24.368452380952384,68.05952380952381,17.717857142857145,0.0,0.0,0,1010.0767857142856,945.0678571428572,19.892857142857142,9.065476190476192,7.6190476190476195,24.011904761904763,1.0541666666666667,9.758928571428571,58
2013-10-28/2013-11-03,23.98809523809524,63.041666666666664,15.821428571428571,0.0,0.0,0,1014.0815476190476,948.7285714285715,16.041666666666664,8.458333333333334,10.053571428571429,8.261904761904763,1.2489285714285714,6.568452380952381,52
2013-11-04/2013-11-10,24.023809523809522,57.035714285714285,14.463095238095239,0.0,0.0,0,1014.3363095238095,948.9779761904763,24.976190476190478,3.666666666666667,34.488095238095234,3.226190476190476,1.3921428571428571,7.760714285714286,63
2013-11-11/2013-11-17,22.225595238095234,53.45238095238095,11.66904761904762,0.0,0.0,0,1013.4869047619048,947.7970238095238,10.666666666666666,0.059523809523809486,17.702380952380953,0.0,1.3685714285714285,9.288690476190476,75
2013-11-18/2013-11-24,22.345238095238095,55.13095238095237,12.073214285714286,0.0,0.0,0,1013.1005952380953,947.4565476190476,4.291666666666666,1.386904761904762,3.2023809523809526,3.726190476190476,1.356785714285714,8.683928571428572,90
2013-11-25/2013-12-01,23.788095238095234,64.66071428571429,16.135714285714286,2.5,2.5,0,1013.6904761904761,948.3232142857144,25.4047619047619,9.982142857142858,16.642857142857142,21.309523809523807,1.1204166666666666,9.706547619047617,90
2013-12-02/2013-12-08,21.93035714285714,62.13690476190476,13.489285714285714,1.8,1.8,0,1013.4857142857143,947.7315476190477,12.547619047619047,5.196428571428571,12.160714285714283,1.9107142857142858,1.108095238095238,7.646428571428571,88
2013-12-09/2013-12-15,19.16547619047619,50.74999999999999,7.507738095238095,0.0,0.0,0,1013.3297619047619,946.9803571428572,0.017857142857142856,0.0,0.0,0.06547619047619048,1.2899999999999998,8.198809523809524,86
2013-12-16/2013-12-22,19.616666666666667,51.875,8.095833333333333,0.0,0.0,0,1013.9107142857143,947.6238095238095,0.17261904761904762,0.0,0.0,0.5773809523809523,1.3013690476190476,5.900595238095238,7
2013-12-23/2013-12-29,20.916666666666664,62.464285714285715,12.767261904761906,0.0,0.0,0,1015.875,949.7458333333334,9.071428571428571,4.875,5.922619047619048,3.7619047619047623,1.0722619047619046,8.252380952380951,18
2013-12-30/2014-01-05,21.120238095238097,63.142857142857146,13.064285714285715,0.0,0.0,0,1014.9839285714286,948.957738095238,14.035714285714286,3.8630952380952377,9.517857142857142,16.142857142857142,1.059642857142857,7.882142857142857,82
2014-01-06/2014-01-12,19.741071428571427,56.58333333333333,9.755952380952381,0.0,0.0,0,1014.6904761904763,948.3791666666666,7.922619047619047,0.0,0.07142857142857142,26.095238095238095,1.164047619047619,7.810714285714285,90
2014-01-13/2014-01-19,20.10833333333333,58.05357142857143,10.729166666666668,0.0,0.0,0,1015.8190476190475,949.514880952381,6.32142857142857,2.4404761904761902,5.321428571428571,3.017857142857143,1.1230357142857144,7.939880952380952,45
2014-01-20/2014-01-26,21.408928571428568,68.32738095238095,14.629761904761905,2.2,2.2,0,1015.8744047619048,949.8517857142857,27.50595238095238,3.2916666666666665,30.61904761904762,20.523809523809522,0.9423809523809524,8.000595238095238,62
