date,temperature,relative_humidity,dew_point,precipitation (mm),rain (mm),snowfall (cm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction
2000-03-29,27.479166666666668,33.416666666666664,7.170833333333333,0.0,0.0,0,1010.7166666666667,946.2958333333332,0.3333333333333333,0.0,0.375,0.0,2.8295833333333333,8.379166666666666,88
2000-03-30,29.2625,30.708333333333332,8.2875,0.0,0.0,0,1009.5958333333333,945.6083333333332,1.0416666666666667,0.0,0.4166666666666667,2.75,3.111666666666667,6.029166666666666,356
2000-03-31,29.829166666666666,26.208333333333332,6.925,0.0,0.0,0,1008.3249999999999,944.5375,0.041666666666666664,0.0,0.041666666666666664,0.0,3.3854166666666665,7.8374999999999995,16
2000-04-01,30.329166666666666,24.625,6.770833333333333,0.0,0.0,0,1008.0749999999999,944.4041666666667,0.0,0.0,0.0,0.0,3.5050000000000003,9.625,2
2000-04-02,30.075,23.666666666666668,5.7625,0.0,0.0,0,1007.1625,943.5,0.0,0.0,0.0,0.0,3.5220833333333332,7.691666666666666,8
2000-04-03,29.787499999999998,39.25,11.029166666666667,0.0,0.0,0,1007.5416666666666,943.7916666666666,2.1666666666666665,0.0,3.5833333333333335,0.0,2.9612499999999997,4.966666666666667,180
2000-04-04,28.629166666666666,53.583333333333336,15.6625,0.0,0.0,0,1008.3833333333333,944.3458333333333,7.833333333333333,1.1666666666666667,11.333333333333334,0.0,2.2504166666666667,7.6499999999999995,258
2000-04-05,28.620833333333334,49.625,14.429166666666667,0.0,0.0,0,1008.4208333333332,944.3833333333333,2.4583333333333335,0.7916666666666666,2.75,0.041666666666666664,2.4045833333333335,7.9750000000000005,252
2000-04-06,28.849999999999998,49.916666666666664,14.612499999999999,0.0,0.0,0,1008.1958333333333,944.2083333333334,6.791666666666667,0.0,3.9583333333333335,14.75,2.450416666666667,7.729166666666667,257
2000-04-07,30.233333333333334,45.041666666666664,14.6,0.0,0.0,0,1010.0375,946.2208333333333,31.333333333333332,0.0,24.791666666666668,54.916666666666664,2.7725000000000004,5.8374999999999995,256
2000-04-08,29.47083333333333,48.791666666666664,15.137500000000001,0.0,0.0,0,1010.775,946.7583333333333,9.791666666666666,0.0,11.666666666666666,9.25,2.4966666666666666,8.137500000000001,259
2000-04-09,28.979166666666668,41.916666666666664,11.108333333333334,0.0,0.0,0,1009.4208333333332,945.3791666666666,2.5416666666666665,0.0,0.0,8.375,2.81,9.675,246
2000-04-10,28.854166666666668,41.125,10.733333333333334,0.0,0.0,0,1008.6125000000001,944.6,0.0,0.0,0.0,0.0,2.83,9.0625,246
2000-04-11,28.974999999999998,38.416666666666664,10.408333333333333,0.0,0.0,0,1007.6416666666668,943.7291666666666,0.0,0.0,0.0,0.0,2.8975000000000004,7.429166666666667,281
2000-04-12,28.96666666666667,48.625,13.9,0.0,0.0,0,1007.3958333333334,943.4875000000001,0.5833333333333334,0.625,0.08333333333333333,0.0,2.5433333333333334,8.375,264
2000-04-13,27.59583333333333,58.333333333333336,16.541666666666668,0.0,0.0,0,1007.0749999999999,942.9125,5.875,5.791666666666667,0.8333333333333334,0.3333333333333333,1.9279166666666667,11.066666666666668,270
2000-04-14,26.462500000000002,63.583333333333336,17.395833333333332,0.0,0.0,0,1007.3333333333334,942.9166666666666,15.0,16.666666666666668,0.0,0.0,1.5841666666666667,13.570833333333333,261
2000-04-15,26.462500000000002,61.291666666666664,16.558333333333334,0.0,0.0,0,1008.6708333333332,944.1750000000001,17.916666666666668,19.875,0.0,0.0,1.7008333333333334,11.637500000000001,265
2000-04-16,27.295833333333334,61.5,17.1375,0.0,0.0,0,1009.2166666666667,944.8541666666666,4.541666666666667,4.666666666666667,0.25,0.4583333333333333,1.8079166666666666,8.512500000000001,267
2000-04-17,28.141666666666666,57.333333333333336,16.854166666666668,0.0,0.0,0,1008.6875,944.5333333333333,6.833333333333333,1.25,8.0,3.25,2.0329166666666665,7.9375,288
2000-04-18,29.333333333333332,48.375,13.995833333333332,0.39999999999999997,0.39999999999999997,0,1009.025,945.0875,6.583333333333333,0.0,8.041666666666666,5.833333333333333,2.6266666666666665,6.991666666666667,294
2000-04-19,29.491666666666664,45.25,12.816666666666668,0.0,0.0,0,1009.4916666666667,945.5458333333332,0.625,0.0,1.0416666666666667,0.0,2.7687500000000003,6.466666666666666,180
2000-04-20,30.516666666666666,31.291666666666668,9.6,0.0,0.0,0,1007.9041666666667,944.2791666666667,0.0,0.0,0.0,0.0,3.3504166666666664,8.504166666666666,267
2000-04-21,29.2625,41.791666666666664,12.670833333333334,0.0,0.0,0,1008.5208333333334,944.6083333333332,7.333333333333333,0.16666666666666666,11.708333333333334,0.375,2.749166666666667,10.333333333333334,265
2000-04-22,27.587500000000002,52.75,15.195833333333333,0.0,0.0,0,1010.2208333333333,945.8666666666667,23.041666666666668,1.625,33.666666666666664,4.375,2.030416666666667,9.862499999999999,260
2000-04-23,27.754166666666666,52.916666666666664,15.795833333333334,0.0,0.0,0,1009.3000000000001,945.0375,5.75,4.5,2.7083333333333335,0.4166666666666667,2.0629166666666667,10.612499999999999,250
2000-04-24,26.8875,56.708333333333336,15.691666666666668,0.0,0.0,0,1009.3208333333333,944.8708333333334,8.375,9.166666666666666,0.125,0.0,1.8579166666666669,15.241666666666667,253
2000-04-25,26.195833333333336,61.458333333333336,16.7375,0.0,0.0,0,1008.2791666666667,943.7541666666666,6.375,7.041666666666667,0.0,0.0,1.5845833333333335,18.216666666666665,263
2000-04-26,26.5,61.0,16.5,0.0,0.0,0,1008.0416666666666,943.5958333333333,9.125,10.166666666666666,0.0,0.0,1.6854166666666668,15.5875,252
2000-04-27,27.166666666666668,58.291666666666664,16.391666666666666,0.0,0.0,0,1008.0875,943.775,9.625,10.625,0.0,0.0,1.8666666666666665,12.254166666666668,259
2000-04-28,27.7,57.125,16.641666666666666,0.0,0.0,0,1008.525,944.2833333333333,3.375,3.7083333333333335,0.0,0.0,1.9554166666666666,11.958333333333334,255
2000-04-29,27.745833333333334,56.375,16.1125,0.0,0.0,0,1010.0208333333334,945.6999999999999,2.4166666666666665,2.75,0.0,0.041666666666666664,2.02,12.433333333333332,257
2000-04-30,28.704166666666666,51.375,15.283333333333333,0.0,0.0,0,1009.8916666666668,945.7666666666668,2.6666666666666665,2.9583333333333335,0.0,0.0,2.3741666666666665,10.204166666666667,267
2000-05-01,29.02916666666667,44.541666666666664,13.083333333333334,0.0,0.0,0,1008.8625000000001,944.8791666666666,0.0,0.0,0.0,0.0,2.7245833333333334,10.325000000000001,259
2000-05-02,28.770833333333332,52.708333333333336,15.504166666666668,0.0,0.0,0,1009.2125,945.1541666666667,5.375,5.5,0.6666666666666666,0.0,2.3733333333333335,10.966666666666667,268
2000-05-03,27.633333333333336,60.208333333333336,17.6875,0.0,0.0,0,1009.9416666666666,945.6041666666666,10.0,6.166666666666667,6.666666666666667,1.5,1.8208333333333335,11.933333333333332,262
2000-05-04,27.46666666666667,60.666666666666664,18.054166666666667,0.2,0.2,0,1009.3125,944.9833333333332,9.416666666666666,6.416666666666667,5.458333333333333,0.875,1.7254166666666666,12.120833333333332,272
2000-05-05,28.495833333333334,60.791666666666664,18.75,0.2,0.2,0,1008.7916666666666,944.6999999999999,14.875,7.833333333333333,8.583333333333334,8.416666666666666,1.8820833333333333,10.275,270
2000-05-06,28.1125,61.458333333333336,18.483333333333334,0.3,0.3,0,1009.6708333333332,945.4541666666668,17.041666666666668,9.041666666666666,12.0,5.541666666666667,1.7991666666666666,10.975,248
2000-05-07,27.054166666666664,61.166666666666664,17.1125,0.6,0.6,0,1009.6208333333334,945.1833333333334,11.708333333333334,10.375,0.9583333333333334,5.458333333333333,1.7016666666666669,12.987499999999999,235
2000-05-08,26.52916666666667,64.70833333333333,18.404166666666665,0.5,0.5,0,1009.9041666666667,945.35,13.375,7.958333333333333,7.166666666666667,6.166666666666667,1.4325,10.891666666666666,261
2000-05-09,26.97083333333333,63.583333333333336,18.3875,0.7,0.7,0,1009.7291666666666,945.2916666666666,22.333333333333332,16.125,11.458333333333334,3.3333333333333335,1.5254166666666666,10.583333333333334,258
2000-05-10,26.77916666666667,62.541666666666664,17.7375,0.3,0.3,0,1009.0166666666668,944.5749999999999,19.875,14.5,10.041666666666666,2.75,1.5733333333333333,12.174999999999999,261
2000-05-11,26.150000000000002,64.04166666666667,17.900000000000002,0.2,0.2,0,1008.8458333333333,944.2791666666667,20.25,16.458333333333332,8.583333333333334,1.0416666666666667,1.4129166666666666,14.466666666666667,254
2000-05-12,25.849999999999998,64.875,17.729166666666668,0.3,0.3,0,1009.2958333333332,944.6416666666668,16.666666666666668,14.583333333333334,5.875,0.0,1.3779166666666667,13.679166666666667,253
2000-05-13,26.079166666666666,66.5,18.308333333333334,0.0,0.0,0,1010.0625,945.4041666666667,26.291666666666668,26.333333333333332,4.416666666666667,0.0,1.3383333333333332,12.766666666666666,252
2000-05-14,26.379166666666666,68.25,19.175,0.5,0.5,0,1009.2541666666666,944.7166666666667,26.375,22.833333333333332,9.625,0.0,1.2754166666666666,12.766666666666666,263
2000-05-15,25.683333333333334,75.75,20.608333333333334,1.8,1.8,0,1008.7166666666667,944.0749999999999,48.541666666666664,42.583333333333336,14.708333333333334,4.791666666666667,0.9162499999999999,14.083333333333334,226
2000-05-16,25.995833333333334,73.29166666666667,20.4375,0.1,0.1,0,1007.6208333333334,943.1125000000001,44.875,40.25,12.541666666666666,3.7916666666666665,1.0025,16.191666666666666,223
2000-05-17,24.787499999999998,79.75,20.679166666666667,5.0,5.0,0,1005.9625,941.2958333333332,75.66666666666667,58.833333333333336,57.208333333333336,37.291666666666664,0.72625,15.15,215
2000-05-18,22.554166666666664,97.04166666666667,22.070833333333336,21.2,21.2,0,1004.3125,939.2958333333332,100.0,92.79166666666667,84.41666666666667,86.83333333333333,0.08041666666666666,14.570833333333333,213
2000-05-19,23.97083333333333,88.79166666666667,21.941666666666666,8.1,8.1,0,1005.3791666666666,940.5916666666667,97.70833333333333,79.08333333333333,33.5,70.83333333333333,0.35625,18.599999999999998,250
2000-05-20,25.141666666666666,76.54166666666667,20.216666666666665,0.1,0.1,0,1006.8541666666666,942.2166666666667,51.5,43.375,2.375,39.125,0.8591666666666667,17.679166666666667,250
2000-05-21,25.604166666666668,75.625,20.349999999999998,0.0,0.0,0,1007.0124999999999,942.4583333333334,40.625,35.583333333333336,5.541666666666667,17.625,0.9354166666666667,16.229166666666668,254
2000-05-22,25.766666666666666,75.04166666666667,20.379166666666666,0.0,0.0,0,1007.3166666666666,942.7708333333334,45.5,32.458333333333336,0.4583333333333333,53.583333333333336,0.9691666666666667,15.054166666666667,261
2000-05-23,26.179166666666664,75.08333333333333,20.854166666666668,0.0,0.0,0,1007.0916666666667,942.6374999999999,51.166666666666664,53.583333333333336,0.16666666666666666,9.708333333333334,0.9833333333333333,14.3125,257
2000-05-24,26.09166666666667,79.75,21.974999999999998,0.30000000000000004,0.30000000000000004,0,1006.6083333333332,942.1750000000001,68.125,69.08333333333333,5.583333333333333,8.666666666666666,0.78125,14.883333333333333,261
2000-05-25,26.337500000000002,78.33333333333333,21.829166666666666,0.1,0.1,0,1006.2375000000001,941.8791666666666,62.833333333333336,64.20833333333333,2.7916666666666665,11.125,0.8558333333333333,16.341666666666665,245
2000-05-26,26.325,78.16666666666667,21.791666666666668,0.4,0.4,0,1005.275,940.9666666666667,67.875,66.75,3.1666666666666665,19.625,0.8650000000000001,16.566666666666666,261
2000-05-27,26.454166666666666,75.54166666666667,21.325,0.30000000000000004,0.30000000000000004,0,1005.8541666666666,941.5375,66.79166666666667,51.541666666666664,8.291666666666666,54.0,0.96375,14.933333333333332,250
2000-05-28,26.22083333333333,79.0,21.97083333333333,3.8,3.8,0,1006.8375,942.4291666666667,61.791666666666664,48.166666666666664,7.75,46.25,0.8083333333333332,10.466666666666667,241
2000-05-29,26.458333333333332,76.20833333333333,21.479166666666668,0.5,0.5,0,1008.0583333333334,943.6125000000001,42.958333333333336,28.625,7.041666666666667,44.0,0.9533333333333333,12.0,232
2000-05-30,25.320833333333336,79.58333333333333,21.291666666666668,1.9000000000000001,1.9000000000000001,0,1008.7458333333334,944.025,63.291666666666664,46.625,12.708333333333334,47.0,0.7229166666666668,15.704166666666667,247
2000-05-31,25.483333333333334,80.625,21.629166666666666,2.5,2.5,0,1007.4958333333334,942.8791666666666,57.875,49.875,10.875,21.916666666666668,0.7091666666666666,14.891666666666666,245
2000-06-01,25.358333333333334,83.04166666666667,22.0625,2.7,2.7,0,1005.5625,941.0458333333332,85.08333333333333,66.125,12.083333333333334,68.875,0.6066666666666667,13.112499999999999,263
2000-06-02,25.458333333333332,84.83333333333333,22.570833333333336,4.9,4.9,0,1004.7916666666666,940.3541666666666,86.08333333333333,65.79166666666667,10.5,85.20833333333333,0.5429166666666666,11.429166666666667,259
2000-06-03,25.441666666666666,84.5,22.425,8.5,8.5,0,1004.2666666666668,939.8583333333332,94.58333333333333,76.5,15.25,99.0,0.5704166666666667,8.991666666666667,258
2000-06-04,25.412499999999998,87.125,22.962500000000002,9.5,9.5,0,1003.0916666666667,938.7541666666666,98.33333333333333,74.04166666666667,46.291666666666664,98.41666666666667,0.4608333333333334,9.879166666666666,299
2000-06-05,25.520833333333332,85.91666666666667,22.829166666666666,7.8,7.8,0,1000.4916666666667,936.3375,86.5,65.875,24.583333333333332,100.0,0.51375,10.191666666666666,310
2000-06-06,26.041666666666668,84.33333333333333,22.96666666666667,7.4,7.4,0,997.8166666666666,933.9458333333333,78.04166666666667,45.541666666666664,16.291666666666668,98.875,0.6041666666666666,10.908333333333333,251
2000-06-07,24.945833333333336,88.58333333333333,22.8,1.6,1.6,0,999.1625,934.9791666666666,100.0,90.79166666666667,82.33333333333333,97.66666666666667,0.39166666666666666,15.279166666666667,245
2000-06-08,23.383333333333336,96.16666666666667,22.745833333333334,14.3,14.3,0,1003.0666666666666,938.3083333333334,100.0,83.66666666666667,90.91666666666667,93.16666666666667,0.10958333333333332,13.695833333333333,232
2000-06-09,24.641666666666666,88.91666666666667,22.6125,1.2,1.2,0,1005.1916666666666,940.5541666666667,99.0,84.625,70.33333333333333,78.25,0.3720833333333333,11.0875,248
2000-06-10,25.183333333333334,85.54166666666667,22.458333333333332,0.1,0.1,0,1006.4208333333332,941.8208333333333,86.08333333333333,57.666666666666664,30.875,73.375,0.5041666666666667,17.858333333333334,259
2000-06-11,25.5125,80.45833333333333,21.666666666666668,0.1,0.1,0,1007.1,942.5208333333334,73.95833333333333,60.875,3.125,72.75,0.7041666666666666,20.379166666666666,266
2000-06-12,24.504166666666666,84.5,21.53333333333333,2.9,2.9,0,1007.4041666666667,942.5958333333333,89.70833333333333,66.625,22.75,71.0,0.5245833333333333,21.4875,255
2000-06-13,23.958333333333332,87.33333333333333,21.587500000000002,5.6000000000000005,5.6000000000000005,0,1007.8458333333333,942.8874999999999,77.91666666666667,68.375,23.75,9.875,0.41125000000000006,22.604166666666668,251
2000-06-14,24.212500000000002,85.75,21.52916666666667,7.2,7.2,0,1008.0875,943.1750000000001,82.66666666666667,62.291666666666664,18.25,66.25,0.46708333333333335,23.099999999999998,256
2000-06-15,24.566666666666666,82.66666666666667,21.208333333333332,2.8000000000000003,2.8000000000000003,0,1007.4625,942.6625,81.08333333333333,58.041666666666664,18.5,73.95833333333333,0.5854166666666667,23.008333333333336,259
2000-06-16,24.583333333333332,80.29166666666667,20.675,0.1,0.1,0,1007.3291666666668,942.5333333333333,81.5,61.791666666666664,4.125,83.25,0.6758333333333333,21.212500000000002,254
2000-06-17,24.4375,81.83333333333333,20.916666666666668,0.2,0.2,0,1006.6875,941.9125,81.45833333333333,67.20833333333333,6.083333333333333,66.95833333333333,0.6108333333333333,20.716666666666665,247
2000-06-18,24.920833333333334,81.125,21.191666666666666,0.6000000000000001,0.6000000000000001,0,1004.75,940.1999999999999,78.04166666666667,56.666666666666664,23.708333333333332,58.916666666666664,0.6604166666666667,17.45,252
2000-06-19,24.441666666666666,82.83333333333333,21.150000000000002,0.0,0.0,0,1004.475,939.8458333333333,94.83333333333333,54.875,68.375,83.91666666666667,0.5725,16.341666666666665,259
2000-06-20,23.083333333333332,89.08333333333333,21.141666666666666,0.6000000000000001,0.6000000000000001,0,1005.4,940.4291666666667,100.0,62.0,96.66666666666667,98.875,0.31583333333333335,16.966666666666665,252
2000-06-21,24.104166666666668,86.08333333333333,21.53333333333333,0.2,0.2,0,1006.7125,941.8708333333334,99.20833333333333,55.458333333333336,83.54166666666667,95.91666666666667,0.44208333333333333,16.462500000000002,257
2000-06-22,23.6125,89.04166666666667,21.633333333333336,0.6,0.6,0,1006.8000000000001,941.8541666666666,99.875,68.375,88.29166666666667,90.375,0.3383333333333333,15.991666666666667,236
2000-06-23,24.004166666666666,83.66666666666667,20.908333333333335,0.6,0.6,0,1007.5416666666666,942.6333333333333,87.20833333333333,59.708333333333336,43.833333333333336,53.166666666666664,0.5295833333333334,17.566666666666666,242
2000-06-24,24.304166666666664,84.20833333333333,21.295833333333334,3.5,3.5,0,1006.8041666666667,942.0,81.375,58.375,37.458333333333336,41.583333333333336,0.52375,18.554166666666667,250
2000-06-25,24.316666666666666,83.95833333333333,21.191666666666666,3.6,3.6,0,1006.9583333333334,942.1374999999999,78.25,64.66666666666667,37.75,9.333333333333334,0.5445833333333333,19.316666666666666,243
2000-06-26,23.8625,85.91666666666667,21.191666666666666,3.5,3.5,0,1007.1458333333334,942.225,87.83333333333333,73.5,36.666666666666664,48.291666666666664,0.46291666666666664,17.645833333333332,242
2000-06-27,23.679166666666664,85.79166666666667,21.004166666666666,3.1999999999999997,3.1999999999999997,0,1006.8625000000001,941.9083333333333,75.375,63.333333333333336,14.791666666666666,38.291666666666664,0.45625,17.633333333333333,240
2000-06-28,23.629166666666666,86.25,21.075,4.0,4.0,0,1006.5833333333334,941.6583333333333,90.125,72.75,25.125,79.45833333333333,0.43625,15.258333333333333,242
2000-06-29,23.016666666666666,92.58333333333333,21.7,12.200000000000001,12.200000000000001,0,1004.275,939.35,99.375,76.125,67.45833333333333,97.25,0.22166666666666668,12.258333333333333,249
2000-06-30,22.575,96.20833333333333,21.958333333333332,20.7,20.7,0,1002.2541666666666,937.3791666666666,98.625,93.54166666666667,65.29166666666667,87.125,0.105,13.683333333333332,237
2000-07-01,22.145833333333332,95.54166666666667,21.379166666666666,20.2,20.2,0,1003.4541666666668,938.4208333333332,100.0,91.58333333333333,70.79166666666667,87.79166666666667,0.125,19.379166666666666,231
2000-07-02,22.670833333333334,93.70833333333333,21.587500000000002,2.9,2.9,0,1004.9916666666667,939.9499999999999,99.83333333333333,84.58333333333333,59.416666666666664,83.58333333333333,0.18000000000000002,18.75,248
2000-07-03,23.004166666666666,91.875,21.55,8.4,8.4,0,1004.9958333333334,940.025,98.625,79.16666666666667,39.416666666666664,86.625,0.24625,16.604166666666668,240
2000-07-04,23.208333333333332,92.54166666666667,21.895833333333332,10.7,10.7,0,1004.4916666666667,939.6,97.29166666666667,90.33333333333333,31.5,22.166666666666668,0.22458333333333333,14.737499999999999,245
2000-07-05,23.958333333333332,87.54166666666667,21.645833333333332,3.3,3.3,0,1004.9083333333333,940.1458333333334,92.95833333333333,77.95833333333333,20.5,73.0,0.40291666666666665,18.116666666666667,254
2000-07-06,23.59583333333333,89.75,21.733333333333334,4.9,4.9,0,1004.8416666666667,940.0083333333333,99.79166666666667,87.91666666666667,29.041666666666668,86.375,0.31916666666666665,17.266666666666666,250
2000-07-07,23.554166666666664,88.875,21.545833333333334,2.9,2.9,0,1004.1833333333334,939.3791666666666,98.54166666666667,79.29166666666667,36.875,99.125,0.34041666666666665,16.366666666666667,257
2000-07-08,22.95,91.95833333333333,21.545833333333334,10.700000000000001,10.700000000000001,0,1002.9791666666666,938.1416666666668,98.95833333333333,84.25,51.208333333333336,99.20833333333333,0.23500000000000001,16.537499999999998,252
2000-07-09,22.491666666666664,94.875,21.633333333333336,18.9,18.9,0,1002.1583333333333,937.2624999999999,99.79166666666667,88.16666666666667,83.625,94.5,0.14083333333333334,18.366666666666667,243
2000-07-10,22.258333333333336,97.58333333333333,21.84583333333333,11.1,11.1,0,1001.6791666666667,936.7624999999999,100.0,97.16666666666667,91.83333333333333,95.5,0.065,18.041666666666668,244
2000-07-11,22.275000000000002,97.66666666666667,21.883333333333336,28.8,28.8,0,1001.0208333333334,936.1666666666666,100.0,93.25,94.66666666666667,96.70833333333333,0.06375,16.654166666666665,247
2000-07-12,22.599999999999998,95.66666666666667,21.858333333333334,36.4,36.4,0,1000.25,935.4958333333334,99.08333333333333,85.16666666666667,85.625,98.91666666666667,0.12208333333333334,18.904166666666665,253
2000-07-13,22.34583333333333,95.95833333333333,21.645833333333332,35.9,35.9,0,1000.9208333333332,936.0875,100.0,82.75,89.70833333333333,99.20833333333333,0.11125,25.7625,251
2000-07-14,22.354166666666668,93.70833333333333,21.275000000000002,16.2,16.2,0,1003.1541666666667,938.1791666666667,98.5,76.75,70.91666666666667,92.5,0.17625000000000002,25.183333333333334,244
2000-07-15,22.525000000000002,94.25,21.53333333333333,14.7,14.7,0,1003.8208333333333,938.8291666666668,98.54166666666667,81.25,56.666666666666664,45.333333333333336,0.15958333333333333,23.295833333333334,243
2000-07-16,22.579166666666666,92.08333333333333,21.229166666666668,6.9,6.9,0,1004.3083333333334,939.2958333333332,99.25,82.125,39.583333333333336,64.75,0.21958333333333335,24.962500000000002,245
2000-07-17,22.662499999999998,91.08333333333333,21.108333333333334,6.2,6.2,0,1003.7833333333333,938.8208333333333,97.20833333333333,81.75,36.833333333333336,70.20833333333333,0.2520833333333333,26.650000000000002,249
2000-07-18,22.78333333333333,90.70833333333333,21.129166666666666,6.3,6.3,0,1003.6125000000001,938.6916666666666,97.75,81.33333333333333,44.791666666666664,88.08333333333333,0.2704166666666667,25.46666666666667,255
2000-07-19,22.870833333333334,90.20833333333333,21.120833333333334,6.2,6.2,0,1003.6541666666667,938.75,91.25,70.66666666666667,30.875,71.91666666666667,0.28750000000000003,23.462500000000002,252
2000-07-20,22.599999999999998,89.66666666666667,20.75,5.0,5.0,0,1004.7833333333333,939.7541666666666,95.41666666666667,71.08333333333333,27.416666666666668,100.0,0.29833333333333334,22.52916666666667,257
2000-07-21,22.900000000000002,87.66666666666667,20.650000000000002,4.3,4.3,0,1006.5124999999999,941.4250000000001,82.75,64.875,14.458333333333334,81.58333333333333,0.3695833333333333,21.583333333333332,250
2000-07-22,23.141666666666666,85.66666666666667,20.475,3.0,3.0,0,1008.975,943.7875,81.875,59.083333333333336,11.708333333333334,83.04166666666667,0.4404166666666667,18.966666666666665,246
2000-07-23,22.808333333333334,86.16666666666667,20.2625,3.0,3.0,0,1008.5291666666667,943.2875,88.125,63.958333333333336,16.416666666666668,75.04166666666667,0.4154166666666667,18.5125,240
2000-07-24,23.075,84.95833333333333,20.266666666666666,3.0,3.0,0,1007.9666666666667,942.8333333333334,80.875,56.25,13.75,78.20833333333333,0.4595833333333333,18.154166666666665,252
2000-07-25,23.525000000000002,83.41666666666667,20.370833333333334,1.6,1.6,0,1008.4791666666666,943.4,77.66666666666667,56.083333333333336,10.75,77.75,0.5283333333333333,17.266666666666666,249
2000-07-26,23.316666666666666,84.91666666666667,20.4375,0.4,0.4,0,1008.125,943.0166666666668,90.95833333333333,69.875,6.666666666666667,96.0,0.47583333333333333,16.479166666666668,253
2000-07-27,23.34583333333333,85.08333333333333,20.579166666666666,1.6,1.6,0,1006.8666666666667,941.8541666666666,89.16666666666667,61.375,15.083333333333334,97.83333333333333,0.45875,15.883333333333333,248
2000-07-28,23.254166666666666,87.16666666666667,20.858333333333334,0.5,0.5,0,1006.6791666666667,941.6541666666667,92.125,72.125,11.916666666666666,94.29166666666667,0.40041666666666664,14.591666666666667,248
2000-07-29,23.1875,86.79166666666667,20.745833333333334,2.1,2.1,0,1007.7166666666667,942.6208333333334,87.75,67.45833333333333,11.083333333333334,89.875,0.40875,14.191666666666668,243
2000-07-30,23.474999999999998,85.41666666666667,20.724999999999998,2.0,2.0,0,1008.5625,943.4625,83.95833333333333,63.166666666666664,12.041666666666666,85.70833333333333,0.465,15.504166666666668,243
2000-07-31,23.641666666666666,83.70833333333333,20.5125,0.9,0.9,0,1007.6875,942.6791666666667,85.41666666666667,59.708333333333336,21.166666666666668,83.91666666666667,0.5220833333333333,15.950000000000001,242
2000-08-01,23.09583333333333,86.58333333333333,20.620833333333334,2.5,2.5,0,1007.5500000000001,942.4291666666667,98.54166666666667,67.16666666666667,40.958333333333336,96.91666666666667,0.40875,16.5625,231
2000-08-02,23.516666666666666,85.08333333333333,20.683333333333334,2.0,2.0,0,1008.6833333333334,943.5833333333334,76.16666666666667,62.5,13.458333333333334,45.625,0.47541666666666665,15.820833333333333,243
2000-08-03,23.891666666666666,84.54166666666667,20.979166666666668,1.7000000000000002,1.7000000000000002,0,1008.6041666666666,943.5916666666667,69.95833333333333,62.166666666666664,10.625,35.0,0.49875,14.387500000000001,249
2000-08-04,24.108333333333334,83.29166666666667,20.858333333333334,0.7000000000000001,0.7000000000000001,0,1009.3375,944.3166666666666,75.5,65.54166666666667,9.583333333333334,36.083333333333336,0.5629166666666666,11.737499999999999,255
2000-08-05,24.366666666666664,82.375,20.925,0.6000000000000001,0.6000000000000001,0,1008.2208333333333,943.3166666666666,68.5,54.291666666666664,7.083333333333333,51.416666666666664,0.6058333333333333,11.041666666666666,283
2000-08-06,24.520833333333332,81.58333333333333,20.845833333333335,0.1,0.1,0,1006.8791666666666,942.1041666666666,76.41666666666667,64.33333333333333,8.791666666666666,47.958333333333336,0.64875,11.174999999999999,266
2000-08-07,24.066666666666666,82.125,20.575,0.2,0.2,0,1007.0833333333334,942.1999999999999,82.58333333333333,63.458333333333336,9.416666666666666,79.375,0.6058333333333333,11.7875,266
2000-08-08,23.8625,83.91666666666667,20.791666666666668,1.2,1.2,0,1007.3375,942.3916666666668,93.83333333333333,72.58333333333333,23.166666666666668,95.41666666666667,0.5208333333333334,14.179166666666667,270
2000-08-09,22.59583333333333,90.95833333333333,20.9875,4.5,4.5,0,1005.6583333333333,940.5666666666666,99.20833333333333,81.29166666666667,79.08333333333333,93.5,0.2558333333333333,16.883333333333333,262
2000-08-10,21.816666666666666,97.75,21.433333333333334,11.0,11.0,0,1003.3375,938.2333333333332,100.0,94.45833333333333,81.54166666666667,99.0,0.05958333333333333,15.8125,256
2000-08-11,22.175,97.83333333333333,21.84166666666667,24.8,24.8,0,1002.0583333333334,937.1083333333332,100.0,95.75,88.875,98.91666666666667,0.05458333333333334,13.9625,260
2000-08-12,22.745833333333334,92.91666666666667,21.5125,4.2,4.2,0,1005.6541666666667,940.5833333333334,96.375,80.5,33.583333333333336,99.54166666666667,0.20541666666666666,19.3875,236
2000-08-13,23.15416666666667,89.0,21.162499999999998,2.2,2.2,0,1009.9083333333333,944.6583333333333,92.41666666666667,67.83333333333333,19.458333333333332,98.0,0.33166666666666667,17.570833333333333,241
2000-08-14,23.566666666666666,86.625,21.066666666666666,2.7,2.7,0,1009.4499999999999,944.3125,80.79166666666667,59.083333333333336,20.416666666666668,67.54166666666667,0.4254166666666667,17.224999999999998,242
2000-08-15,22.870833333333334,89.41666666666667,20.958333333333332,3.7,3.7,0,1009.0124999999999,943.7624999999999,96.83333333333333,68.0,47.75,73.41666666666667,0.3145833333333333,16.354166666666668,244
2000-08-16,23.304166666666664,88.20833333333333,21.083333333333332,3.6,3.6,0,1008.9291666666667,943.7666666666668,82.08333333333333,67.5,19.791666666666668,70.0,0.3729166666666666,17.320833333333333,255
